user_id,start,end,activity,hr_mean,hr_std,steps_lambda,hrv_mean,hrv_std,spo2_mean,spo2_std,steps_std,skin_mean,skin_std,scl_mean,scl_std
4,2025-05-26 07:15:00,2025-05-26 07:25:00,shower,71.18,4.81,0.3,64.32,4.97,98.5,0.29,0.32,34.76,0.19,4.3,0.3
4,2025-05-26 07:25:00,2025-05-26 07:30:00,get_ready,73.18,3.07,0.27,63.63,3.88,98.5,0.2,0.61,34.57,0.18,4.1,0.25
4,2025-05-26 07:30:00,2025-05-26 07:50:00,breakfast,75.03,4.05,0.5,60.95,3.85,98.5,0.24,0.96,34.46,0.18,4.6,0.35
4,2025-05-26 07:50:00,2025-05-26 08:00:00,prep_leave,71.68,3.88,0.3,65.48,3.95,98.4,0.19,0.42,34.67,0.19,5.4,0.7
4,2025-05-26 08:00:00,2025-05-26 08:05:00,walk,85.92,5.71,7.23,59.94,4.75,98.5,0.28,4.19,34.93,0.31,5.1,0.6
4,2025-05-26 08:05:00,2025-05-26 08:45:00,drive,69.66,1.97,0.14,66.09,3.85,98.6,0.22,0.12,34.57,0.09,5.4,0.7
4,2025-05-26 08:45:00,2025-05-26 09:00:00,walk,86.19,6.0,6.36,59.82,4.98,98.3,0.31,4.09,34.77,0.3,5.1,0.6
4,2025-05-26 09:00:00,2025-05-26 13:00:00,work,67.88,4.12,0.3,64.2,5.36,98.8,0.22,0.38,34.69,0.19,5.6,0.8
4,2025-05-26 13:00:00,2025-05-26 14:00:00,lunch,77.61,4.07,0.5,62.18,4.44,98.3,0.2,0.91,34.38,0.17,4.6,0.35
4,2025-05-26 14:00:00,2025-05-26 17:30:00,work_pm,69.58,4.04,0.3,64.84,5.09,98.7,0.21,0.51,34.56,0.21,5.6,0.8
4,2025-05-26 17:30:00,2025-05-26 18:15:00,commute,73.63,4.16,0.3,65.3,5.26,98.5,0.21,2.27,34.62,0.17,5.1,0.6
4,2025-05-26 18:15:00,2025-05-26 18:30:00,snack,75.83,3.87,0.5,63.92,5.29,98.5,0.19,0.61,34.43,0.21,4.6,0.35
4,2025-05-26 18:30:00,2025-05-26 19:30:00,free_time_house,71.42,3.98,0.3,65.92,5.0,98.6,0.21,1.24,34.55,0.2,5.2,0.6
4,2025-05-26 19:30:00,2025-05-26 20:30:00,dinner,77.88,3.93,0.5,61.47,3.86,98.4,0.23,1.0,34.26,0.18,4.6,0.35
4,2025-05-26 20:30:00,2025-05-26 22:30:00,relax,65.97,3.07,0.16,67.73,6.11,98.6,0.19,0.05,34.18,0.1,4.1,0.25
4,2025-05-26 22:30:00,2025-05-26 22:45:00,shower,71.62,5.19,0.3,63.96,5.18,98.5,0.3,0.32,34.76,0.19,4.3,0.3
4,2025-05-26 22:45:00,2025-05-26 23:00:00,prepare_sleep,65.91,3.1,0.09,70.07,5.26,98.5,0.21,0.13,34.19,0.13,3.8,0.2
4,2025-05-26 23:00:00,2025-05-27 07:00:00,sleep,50.19,1.97,0.01,68.34,9.29,98.6,0.2,0.05,34.07,0.22,3.8,0.2
4,2025-05-27 07:00:00,2025-05-27 07:05:00,wake_up,65.38,2.98,0.0,67.93,6.18,98.9,0.2,0.08,34.58,0.12,5.4,0.7
4,2025-05-27 07:05:00,2025-05-27 07:15:00,toilet,69.99,4.84,0.26,66.6,5.18,98.6,0.22,0.5,34.65,0.19,4.3,0.3
4,2025-05-27 07:15:00,2025-05-27 07:25:00,shower,72.7,4.9,0.3,64.23,5.0,98.6,0.31,0.45,34.56,0.18,4.3,0.3
4,2025-05-27 07:25:00,2025-05-27 07:30:00,get_ready,73.01,3.07,0.3,63.17,3.76,98.5,0.21,0.55,34.54,0.17,4.1,0.25
4,2025-05-27 07:30:00,2025-05-27 07:50:00,breakfast,75.27,3.97,0.5,60.67,3.58,98.7,0.2,1.14,34.54,0.19,4.6,0.35
4,2025-05-27 07:50:00,2025-05-27 08:00:00,prep_leave,71.56,3.82,0.3,64.34,4.09,98.5,0.18,0.63,34.54,0.21,5.4,0.7
4,2025-05-27 08:00:00,2025-05-27 08:05:00,walk,85.56,6.24,6.51,60.74,4.88,98.4,0.28,4.18,34.88,0.27,5.1,0.6
4,2025-05-27 08:05:00,2025-05-27 08:45:00,drive,70.49,2.01,0.1,66.08,4.19,98.6,0.18,0.05,34.52,0.08,5.4,0.7
4,2025-05-27 08:45:00,2025-05-27 09:00:00,walk,87.49,5.79,6.18,60.17,4.9,98.5,0.3,4.08,34.75,0.28,5.1,0.6
4,2025-05-27 09:00:00,2025-05-27 13:00:00,work,69.51,3.92,0.3,66.02,4.78,98.5,0.17,0.57,34.69,0.2,5.6,0.8
4,2025-05-27 13:00:00,2025-05-27 14:00:00,lunch,76.45,3.83,0.5,61.64,4.09,98.5,0.23,0.96,34.4,0.15,4.6,0.35
4,2025-05-27 14:00:00,2025-05-27 17:30:00,work_pm,70.13,3.93,0.3,64.89,4.92,98.7,0.19,0.49,34.66,0.19,5.6,0.8
4,2025-05-27 17:30:00,2025-05-27 18:15:00,commute,73.96,4.19,0.3,65.11,5.16,98.4,0.22,1.99,34.59,0.17,5.1,0.6
4,2025-05-27 18:15:00,2025-05-27 18:30:00,snack,75.31,3.93,0.5,64.31,5.09,98.4,0.22,0.66,34.5,0.23,4.6,0.35
4,2025-05-27 18:30:00,2025-05-27 18:50:00,prep_swim,81.89,4.94,2.55,61.92,4.85,98.7,0.18,1.08,34.66,0.21,7.0,0.9
4,2025-05-27 18:50:00,2025-05-27 19:00:00,drive_pool,71.12,1.92,0.33,66.53,3.99,98.5,0.2,0.15,34.49,0.12,5.4,0.7
4,2025-05-27 19:00:00,2025-05-27 20:00:00,swim,116.74,11.63,10.02,53.62,8.07,98.3,0.29,6.32,35.28,0.27,7.0,0.9
4,2025-05-27 20:00:00,2025-05-27 20:15:00,shower,73.12,5.15,0.27,64.65,4.93,98.4,0.32,0.33,34.74,0.2,4.3,0.3
4,2025-05-27 20:15:00,2025-05-27 20:30:00,commute,74.06,3.85,0.3,66.07,5.43,98.5,0.21,1.98,34.59,0.17,5.1,0.6
4,2025-05-27 20:30:00,2025-05-27 21:15:00,dinner,77.13,4.22,0.5,60.18,3.73,98.3,0.18,0.83,34.39,0.21,4.6,0.35
4,2025-05-27 21:15:00,2025-05-27 22:30:00,relax,64.12,2.89,0.3,69.3,6.02,98.6,0.19,0.24,34.3,0.12,4.1,0.25
4,2025-05-27 22:30:00,2025-05-27 22:45:00,shower,71.02,4.97,0.26,63.63,5.12,98.5,0.33,0.44,34.74,0.2,4.3,0.3
4,2025-05-27 22:45:00,2025-05-27 23:00:00,prepare_sleep,66.28,3.05,0.1,69.86,5.04,98.6,0.21,0.07,34.26,0.07,3.8,0.2
4,2025-05-27 23:00:00,2025-05-28 07:00:00,sleep,50.17,2.01,0.01,69.22,8.98,98.6,0.16,0.18,34.18,0.21,3.8,0.2
4,2025-05-28 07:00:00,2025-05-28 07:05:00,wake_up,65.45,2.89,0.0,68.0,6.06,98.6,0.22,0.07,34.54,0.08,5.4,0.7
4,2025-05-28 07:05:00,2025-05-28 07:15:00,toilet,69.63,4.96,0.07,66.35,4.7,98.4,0.22,0.36,34.75,0.21,4.3,0.3
4,2025-05-28 07:15:00,2025-05-28 07:25:00,shower,72.17,5.01,0.2,64.45,4.93,98.5,0.3,0.46,34.84,0.23,4.3,0.3
4,2025-05-28 07:25:00,2025-05-28 07:30:00,get_ready,72.99,2.78,0.3,64.61,3.95,98.5,0.19,0.62,34.51,0.22,4.1,0.25
4,2025-05-28 07:30:00,2025-05-28 07:50:00,breakfast,75.02,3.9,0.5,60.88,3.93,98.4,0.22,0.98,34.53,0.19,4.6,0.35
4,2025-05-28 07:50:00,2025-05-28 08:00:00,prep_leave,72.28,3.97,0.21,64.36,3.76,98.4,0.23,0.66,34.56,0.22,5.4,0.7
4,2025-05-28 08:00:00,2025-05-28 08:05:00,walk,86.11,5.99,5.97,60.07,5.28,98.3,0.32,4.25,34.84,0.29,5.1,0.6
4,2025-05-28 08:05:00,2025-05-28 08:45:00,drive,69.63,1.92,0.18,66.35,4.07,98.6,0.19,0.15,34.44,0.12,5.4,0.7
4,2025-05-28 08:45:00,2025-05-28 09:00:00,walk,86.27,6.11,6.12,60.28,5.05,98.4,0.29,4.27,34.76,0.29,5.1,0.6
4,2025-05-28 09:00:00,2025-05-28 13:00:00,work,70.73,4.0,0.3,65.06,4.91,98.6,0.16,0.44,34.65,0.18,5.6,0.8
4,2025-05-28 13:00:00,2025-05-28 14:00:00,lunch,77.32,3.99,0.5,62.14,3.97,98.2,0.19,0.79,34.4,0.2,4.6,0.35
4,2025-05-28 14:00:00,2025-05-28 17:30:00,work_pm,68.68,4.08,0.3,65.68,4.92,98.6,0.2,0.37,34.6,0.19,5.6,0.8
4,2025-05-28 17:30:00,2025-05-28 18:15:00,commute,72.08,4.33,0.3,64.87,4.85,98.4,0.2,2.32,34.59,0.19,5.1,0.6
4,2025-05-28 18:15:00,2025-05-28 18:30:00,snack,73.95,3.91,0.5,65.85,5.05,98.5,0.21,0.49,34.54,0.19,4.6,0.35
4,2025-05-28 18:30:00,2025-05-28 19:30:00,walk,86.91,6.46,7.29,60.35,5.08,98.4,0.31,4.06,34.74,0.3,5.1,0.6
4,2025-05-28 19:30:00,2025-05-28 20:30:00,dinner,77.44,4.05,0.5,60.11,3.97,98.4,0.19,1.01,34.47,0.21,4.6,0.35
4,2025-05-28 20:30:00,2025-05-28 22:30:00,relax,64.32,3.09,0.3,68.15,6.4,98.6,0.15,0.11,34.21,0.12,4.1,0.25
4,2025-05-28 22:30:00,2025-05-28 22:45:00,shower,72.76,4.98,0.25,63.99,4.74,98.4,0.29,0.34,34.76,0.22,4.3,0.3
4,2025-05-28 22:45:00,2025-05-28 23:00:00,prepare_sleep,66.27,2.87,0.29,70.1,5.07,98.6,0.18,0.05,34.24,0.12,3.8,0.2
4,2025-05-28 23:00:00,2025-05-29 07:00:00,sleep,50.25,2.0,0.01,68.93,9.49,98.6,0.22,0.08,34.2,0.2,3.8,0.2
4,2025-05-29 07:00:00,2025-05-29 07:05:00,wake_up,65.27,2.79,0.05,68.12,6.29,98.7,0.21,0.31,34.42,0.12,5.4,0.7
4,2025-05-29 07:05:00,2025-05-29 07:15:00,toilet,69.69,5.02,0.27,65.18,4.88,98.6,0.2,0.38,34.47,0.22,4.3,0.3
4,2025-05-29 07:15:00,2025-05-29 07:25:00,shower,73.83,4.97,0.3,64.32,5.13,98.6,0.32,0.42,34.64,0.22,4.3,0.3
4,2025-05-29 07:25:00,2025-05-29 07:30:00,get_ready,72.46,3.18,0.3,64.48,4.05,98.5,0.2,0.45,34.6,0.22,4.1,0.25
4,2025-05-29 07:30:00,2025-05-29 07:50:00,breakfast,74.69,4.19,0.5,60.92,4.18,98.4,0.17,1.08,34.54,0.21,4.6,0.35
4,2025-05-29 07:50:00,2025-05-29 08:00:00,prep_leave,71.48,4.03,0.3,65.08,3.93,98.5,0.2,0.57,34.58,0.2,5.4,0.7
4,2025-05-29 08:00:00,2025-05-29 08:05:00,walk,84.8,6.09,6.72,59.38,5.0,98.3,0.28,4.32,34.9,0.33,5.1,0.6
4,2025-05-29 08:05:00,2025-05-29 08:45:00,drive,70.24,1.91,0.25,66.39,4.4,98.5,0.18,0.05,34.27,0.09,5.4,0.7
4,2025-05-29 08:45:00,2025-05-29 09:00:00,walk,84.82,6.05,6.15,61.07,4.66,98.5,0.28,4.36,34.93,0.31,5.1,0.6
4,2025-05-29 09:00:00,2025-05-29 13:00:00,work,69.65,3.74,0.3,64.51,4.83,98.6,0.19,0.51,34.55,0.21,5.6,0.8
4,2025-05-29 13:00:00,2025-05-29 14:00:00,lunch,75.59,3.99,0.5,62.89,4.13,98.4,0.23,1.03,34.44,0.18,4.6,0.35
4,2025-05-29 14:00:00,2025-05-29 17:30:00,work_pm,70.0,3.93,0.3,64.92,4.92,98.5,0.23,0.49,34.58,0.21,5.6,0.8
4,2025-05-29 17:30:00,2025-05-29 18:15:00,commute,73.22,4.19,0.3,65.08,5.02,98.2,0.21,2.13,34.51,0.2,5.1,0.6
4,2025-05-29 18:15:00,2025-05-29 18:30:00,snack,75.51,4.0,0.5,63.68,5.16,98.5,0.19,0.6,34.5,0.17,4.6,0.35
4,2025-05-29 18:30:00,2025-05-29 19:30:00,free_time_house,71.97,3.91,0.3,65.58,4.6,98.5,0.23,1.16,34.61,0.17,5.2,0.6
4,2025-05-29 19:30:00,2025-05-29 20:30:00,dinner,78.49,3.76,0.5,62.26,4.2,98.5,0.24,0.9,34.36,0.17,4.6,0.35
4,2025-05-29 20:30:00,2025-05-29 22:30:00,relax,64.65,3.04,0.18,68.85,5.91,98.4,0.19,0.05,34.38,0.06,4.1,0.25
4,2025-05-29 22:30:00,2025-05-29 22:45:00,shower,71.78,4.85,0.3,64.37,4.74,98.4,0.32,0.43,34.78,0.2,4.3,0.3
4,2025-05-29 22:45:00,2025-05-29 23:00:00,prepare_sleep,66.92,2.95,0.18,69.8,5.1,98.6,0.21,0.15,34.39,0.13,3.8,0.2
4,2025-05-29 23:00:00,2025-05-30 07:00:00,sleep,50.31,2.03,0.01,68.47,8.83,98.7,0.21,0.05,34.08,0.2,3.8,0.2
4,2025-05-30 07:00:00,2025-05-30 07:05:00,wake_up,66.04,3.03,0.02,68.36,6.26,98.6,0.19,0.05,34.49,0.1,5.4,0.7
4,2025-05-30 07:05:00,2025-05-30 07:15:00,toilet,69.71,4.95,0.3,65.57,4.89,98.6,0.21,0.22,34.55,0.19,4.3,0.3
4,2025-05-30 07:15:00,2025-05-30 07:25:00,shower,72.9,5.03,0.3,63.95,4.79,98.4,0.26,0.39,34.72,0.21,4.3,0.3
4,2025-05-30 07:25:00,2025-05-30 07:30:00,get_ready,71.56,3.1,0.3,63.62,4.26,98.6,0.17,0.7,34.58,0.16,4.1,0.25
4,2025-05-30 07:30:00,2025-05-30 07:50:00,breakfast,74.91,4.08,0.5,61.2,3.84,98.4,0.24,1.03,34.52,0.18,4.6,0.35
4,2025-05-30 07:50:00,2025-05-30 08:00:00,prep_leave,71.94,4.11,0.3,64.98,4.1,98.5,0.19,0.46,34.6,0.22,5.4,0.7
4,2025-05-30 08:00:00,2025-05-30 08:05:00,walk,85.01,6.15,6.66,59.42,5.03,98.2,0.3,4.12,34.75,0.3,5.1,0.6
4,2025-05-30 08:05:00,2025-05-30 08:45:00,drive,69.41,1.95,0.12,65.88,4.27,98.5,0.19,0.2,34.33,0.12,5.4,0.7
4,2025-05-30 08:45:00,2025-05-30 09:00:00,walk,86.4,6.33,6.0,60.24,5.21,98.4,0.31,4.13,34.84,0.28,5.1,0.6
4,2025-05-30 09:00:00,2025-05-30 13:00:00,work,70.45,4.04,0.3,65.11,4.84,98.5,0.2,0.54,34.65,0.18,5.6,0.8
4,2025-05-30 13:00:00,2025-05-30 14:00:00,lunch,76.73,3.94,0.5,62.66,4.03,98.5,0.22,0.9,34.47,0.24,4.6,0.35
4,2025-05-30 14:00:00,2025-05-30 17:30:00,work_pm,69.31,4.04,0.3,65.68,4.82,98.6,0.22,0.39,34.59,0.2,5.6,0.8
4,2025-05-30 17:30:00,2025-05-30 18:15:00,commute,73.28,3.95,0.3,65.76,5.17,98.5,0.21,2.02,34.52,0.19,5.1,0.6
4,2025-05-30 18:15:00,2025-05-30 18:30:00,snack,74.92,3.81,0.5,62.94,5.05,98.4,0.18,0.64,34.48,0.18,4.6,0.35
4,2025-05-30 18:30:00,2025-05-30 20:00:00,social,90.12,6.15,0.3,63.29,6.03,98.3,0.32,2.02,34.81,0.26,5.0,0.55
4,2025-05-30 20:00:00,2025-05-30 21:30:00,dinner_out,79.51,4.09,0.5,64.36,4.84,98.3,0.2,0.78,34.54,0.18,4.6,0.35
4,2025-05-30 21:30:00,2025-05-30 23:30:00,night_out,87.01,5.89,0.3,63.53,6.09,98.5,0.29,1.87,34.66,0.28,5.4,0.7
4,2025-05-30 23:30:00,2025-05-31 08:30:00,sleep,50.37,2.15,0.01,68.59,9.14,98.7,0.23,0.05,34.24,0.19,3.8,0.2
4,2025-05-31 08:30:00,2025-05-31 08:35:00,wake_up,65.92,3.11,0.03,68.74,5.57,98.6,0.21,0.05,34.52,0.1,5.4,0.7
4,2025-05-31 08:35:00,2025-05-31 08:45:00,toilet,70.88,5.06,0.27,66.03,4.94,98.5,0.2,0.16,34.59,0.17,4.3,0.3
4,2025-05-31 08:45:00,2025-05-31 08:55:00,shower,72.15,4.86,0.3,65.07,5.12,98.5,0.28,0.41,34.71,0.21,4.3,0.3
4,2025-05-31 08:55:00,2025-05-31 09:00:00,get_dressed_sport,73.56,3.03,0.3,64.42,3.68,98.6,0.23,0.45,34.68,0.21,5.4,0.7
4,2025-05-31 09:00:00,2025-05-31 09:20:00,breakfast,76.2,4.03,0.5,60.83,3.36,98.6,0.22,1.24,34.38,0.21,4.6,0.35
4,2025-05-31 09:20:00,2025-05-31 09:40:00,preparazione_borsa_piscina,69.48,3.9,0.3,65.23,5.11,98.7,0.17,0.57,34.71,0.23,7.0,0.9
4,2025-05-31 09:40:00,2025-05-31 09:50:00,drive_pool,71.69,2.07,0.72,66.07,3.98,98.6,0.23,0.05,34.22,0.11,5.4,0.7
4,2025-05-31 09:50:00,2025-05-31 11:00:00,swim,117.1,11.8,9.57,54.36,7.66,98.3,0.3,6.39,35.36,0.34,7.0,0.9
4,2025-05-31 11:00:00,2025-05-31 11:20:00,shower,70.39,5.14,0.3,64.01,4.97,98.5,0.28,0.57,34.66,0.24,4.3,0.3
4,2025-05-31 11:20:00,2025-05-31 11:40:00,commute,74.67,4.1,0.3,64.5,4.9,98.6,0.18,2.12,34.62,0.21,5.1,0.6
4,2025-05-31 11:40:00,2025-05-31 12:30:00,cleaning,91.96,5.8,0.3,59.53,5.16,98.3,0.3,2.31,34.88,0.33,5.4,0.7
4,2025-05-31 12:30:00,2025-05-31 13:30:00,lunch,76.16,4.1,0.5,63.03,3.91,98.3,0.23,0.93,34.37,0.23,4.6,0.35
4,2025-05-31 13:30:00,2025-05-31 15:00:00,relax,65.13,3.01,0.16,68.91,6.13,98.5,0.2,0.22,34.17,0.08,4.1,0.25
4,2025-05-31 15:00:00,2025-05-31 17:00:00,errands,86.25,5.95,0.3,62.1,5.44,98.6,0.29,3.9,34.64,0.32,5.4,0.7
4,2025-05-31 17:00:00,2025-05-31 18:00:00,preparazione_per_uscita,70.07,3.77,0.3,65.42,4.99,98.6,0.19,0.44,34.63,0.17,5.4,0.7
4,2025-05-31 18:00:00,2025-05-31 20:00:00,social,89.23,5.83,0.3,63.87,5.94,98.2,0.3,1.95,34.72,0.32,5.0,0.55
4,2025-05-31 20:00:00,2025-05-31 21:30:00,dinner_out,80.97,3.85,0.5,63.11,5.07,98.4,0.23,0.69,34.59,0.22,4.6,0.35
4,2025-05-31 21:30:00,2025-05-31 23:30:00,locale_o_serata_con_amici,68.1,3.88,0.3,64.55,4.75,98.7,0.19,0.5,34.56,0.22,5.0,0.55
4,2025-05-31 23:30:00,2025-06-01 09:00:00,sleep,49.46,2.07,0.01,68.4,8.81,98.6,0.21,0.07,34.06,0.24,3.8,0.2
4,2025-06-01 09:00:00,2025-06-01 09:05:00,wake_up,64.4,2.89,0.0,68.17,5.86,98.8,0.21,0.05,34.64,0.12,5.4,0.7
4,2025-06-01 09:05:00,2025-06-01 09:15:00,toilet,69.82,4.77,0.11,66.17,5.01,98.5,0.18,0.14,34.67,0.23,4.3,0.3
4,2025-06-01 09:15:00,2025-06-01 09:25:00,shower,72.92,5.07,0.3,64.67,4.76,98.5,0.31,0.45,34.8,0.21,4.3,0.3
4,2025-06-01 09:25:00,2025-06-01 09:30:00,get_dressed,72.51,3.06,0.3,64.4,3.73,98.6,0.2,0.19,34.84,0.22,5.4,0.7
4,2025-06-01 09:30:00,2025-06-01 10:00:00,breakfast,75.15,3.98,0.5,60.39,3.97,98.3,0.18,1.02,34.64,0.2,4.6,0.35
4,2025-06-01 10:00:00,2025-06-01 11:30:00,walk,84.69,5.84,6.3,60.38,4.85,98.5,0.28,4.09,34.87,0.31,5.1,0.6
4,2025-06-01 11:30:00,2025-06-01 12:30:00,cook_lunch,69.47,4.05,0.5,64.45,4.74,98.7,0.23,0.64,34.67,0.2,4.6,0.35
4,2025-06-01 12:30:00,2025-06-01 14:00:00,lunch,75.97,3.89,0.5,62.78,3.89,98.6,0.21,1.13,34.45,0.2,4.6,0.35
4,2025-06-01 14:00:00,2025-06-01 15:30:00,riposo,71.22,4.11,0.3,64.97,5.23,98.4,0.18,0.49,34.65,0.21,5.4,0.7
4,2025-06-01 15:30:00,2025-06-01 16:00:00,recreation,81.1,4.86,0.3,64.51,4.94,98.4,0.18,2.43,34.76,0.14,5.4,0.7
5,2025-04-01 00:00:00,2025-04-01 06:45:00,sleep,51.92,2.0,0.01,71.43,9.6,98.6,0.19,0.0,34.12,0.2,3.8,0.2
5,2025-04-01 06:45:00,2025-04-01 06:50:00,wake_up,66.82,3.45,0.06,68.91,5.97,98.8,0.18,0.11,34.47,0.12,5.4,0.7
5,2025-04-01 06:50:00,2025-04-01 07:00:00,toilet,73.42,5.25,0.19,65.13,5.29,98.6,0.17,0.38,34.6,0.21,4.3,0.3
5,2025-04-01 07:00:00,2025-04-01 07:10:00,shower,73.9,4.74,0.28,63.65,4.43,98.5,0.28,0.45,34.94,0.29,4.3,0.3
5,2025-04-01 07:10:00,2025-04-01 07:20:00,get_ready,72.9,3.35,0.3,65.32,4.68,98.4,0.15,0.51,34.51,0.19,4.1,0.25
5,2025-04-01 07:20:00,2025-04-01 07:40:00,breakfast,75.2,3.66,0.5,61.99,3.58,98.3,0.2,1.19,34.42,0.2,4.6,0.35
5,2025-04-01 07:40:00,2025-04-01 07:50:00,get_ready,71.74,3.05,0.3,64.87,4.87,98.8,0.21,0.58,34.76,0.14,4.1,0.25
5,2025-04-01 07:50:00,2025-04-01 08:00:00,walk,87.25,5.97,5.58,59.62,4.9,98.5,0.29,3.62,34.84,0.37,5.1,0.6
5,2025-04-01 08:00:00,2025-04-01 08:30:00,car,70.34,2.47,0.19,66.79,4.7,98.4,0.16,0.15,34.65,0.14,5.4,0.7
5,2025-04-01 08:30:00,2025-04-01 08:40:00,walk,85.89,5.78,6.0,58.85,5.26,98.4,0.31,4.02,34.78,0.31,5.1,0.6
5,2025-04-01 08:40:00,2025-04-01 13:00:00,work,66.2,3.39,0.13,69.73,7.1,99.0,0.17,0.22,34.09,0.17,5.6,0.8
5,2025-04-01 13:00:00,2025-04-01 13:45:00,walk,88.91,5.86,5.55,59.19,5.37,98.4,0.26,3.62,34.9,0.31,5.1,0.6
5,2025-04-01 13:45:00,2025-04-01 14:00:00,lunch,77.92,3.9,0.5,59.62,4.97,98.5,0.22,1.1,34.41,0.25,4.6,0.35
5,2025-04-01 14:00:00,2025-04-01 17:00:00,work,65.21,3.29,0.12,69.56,5.65,98.8,0.16,0.21,33.98,0.09,5.6,0.8
5,2025-04-01 17:00:00,2025-04-01 17:15:00,walk,84.2,5.89,7.38,61.38,4.47,98.4,0.26,4.37,34.74,0.32,5.1,0.6
5,2025-04-01 17:15:00,2025-04-01 17:45:00,car,70.88,1.7,0.2,68.12,4.3,98.7,0.17,0.13,34.3,0.13,5.4,0.7
5,2025-04-01 17:45:00,2025-04-01 18:30:00,errands,86.07,5.77,0.3,61.38,4.89,98.4,0.27,4.57,34.73,0.25,5.4,0.7
5,2025-04-01 18:30:00,2025-04-01 19:15:00,cook_dinner,75.84,3.94,0.3,63.88,4.44,98.6,0.19,0.86,34.52,0.15,4.6,0.35
5,2025-04-01 19:15:00,2025-04-01 20:00:00,dinner,77.71,4.01,0.5,61.16,3.62,98.6,0.26,0.94,34.47,0.2,4.6,0.35
5,2025-04-01 20:00:00,2025-04-01 21:30:00,relax,64.49,3.09,0.14,71.2,5.86,98.7,0.17,0.11,34.35,0.14,4.1,0.25
5,2025-04-01 21:30:00,2025-04-01 22:00:00,shower,74.53,4.49,0.3,62.04,4.97,98.4,0.22,0.37,34.95,0.19,4.3,0.3
5,2025-04-01 22:00:00,2025-04-01 22:30:00,prepare_sleep,66.45,2.86,0.09,73.05,4.37,98.9,0.24,0.1,34.26,0.15,3.8,0.2
5,2025-04-01 22:30:00,2025-04-02 06:45:00,sleep,50.01,2.05,0.01,72.88,9.37,98.8,0.15,0.0,34.14,0.15,3.8,0.2
5,2025-04-02 06:45:00,2025-04-02 06:50:00,wake_up,64.5,2.92,0.05,68.41,5.87,98.8,0.16,0.09,34.62,0.15,5.4,0.7
5,2025-04-02 06:50:00,2025-04-02 07:00:00,toilet,70.62,4.64,0.18,64.47,4.62,98.8,0.21,0.32,34.55,0.27,4.3,0.3
5,2025-04-02 07:00:00,2025-04-02 07:10:00,shower,74.54,5.65,0.3,66.65,4.91,98.5,0.19,0.39,34.77,0.22,4.3,0.3
5,2025-04-02 07:10:00,2025-04-02 07:20:00,get_ready,72.04,3.12,0.3,65.67,4.15,98.7,0.17,0.51,34.71,0.18,4.1,0.25
5,2025-04-02 07:20:00,2025-04-02 07:40:00,breakfast,75.71,3.73,0.5,61.74,3.92,98.6,0.21,1.22,34.56,0.21,4.6,0.35
5,2025-04-02 07:40:00,2025-04-02 07:50:00,get_ready,72.76,3.45,0.3,64.72,4.87,98.6,0.15,0.51,34.38,0.18,4.1,0.25
5,2025-04-02 07:50:00,2025-04-02 08:00:00,walk,85.28,6.22,6.81,60.34,4.54,98.2,0.26,5.02,34.89,0.28,5.1,0.6
5,2025-04-02 08:00:00,2025-04-02 08:30:00,car,69.66,1.63,0.16,66.8,3.99,98.6,0.16,0.16,34.2,0.1,5.4,0.7
5,2025-04-02 08:30:00,2025-04-02 08:40:00,walk,87.25,6.34,6.84,57.44,5.32,98.1,0.24,3.89,34.77,0.26,5.1,0.6
5,2025-04-02 08:40:00,2025-04-02 13:00:00,work,64.25,2.71,0.11,70.02,5.35,98.6,0.15,0.2,34.12,0.12,5.6,0.8
5,2025-04-02 13:00:00,2025-04-02 13:30:00,walk,87.43,5.49,5.55,57.32,5.05,98.5,0.21,3.96,34.92,0.25,5.1,0.6
5,2025-04-02 13:30:00,2025-04-02 14:00:00,lunch,77.8,4.11,0.5,64.08,3.93,98.4,0.14,0.96,34.46,0.2,4.6,0.35
5,2025-04-02 14:00:00,2025-04-02 17:00:00,work,65.96,2.96,0.09,69.81,6.06,98.8,0.17,0.18,34.32,0.15,5.6,0.8
5,2025-04-02 17:00:00,2025-04-02 17:15:00,walk,85.64,5.77,6.3,57.99,4.17,98.4,0.27,3.84,34.69,0.34,5.1,0.6
5,2025-04-02 17:15:00,2025-04-02 17:45:00,car,70.11,2.41,0.17,66.66,4.13,98.5,0.17,0.16,34.33,0.13,5.4,0.7
5,2025-04-02 17:45:00,2025-04-02 18:15:00,relax,65.67,2.48,0.13,67.88,5.63,98.7,0.14,0.1,34.34,0.16,4.1,0.25
5,2025-04-02 18:15:00,2025-04-02 19:00:00,walk,84.09,5.91,6.18,58.05,5.72,98.4,0.25,4.12,34.75,0.27,5.1,0.6
5,2025-04-02 19:00:00,2025-04-02 19:30:00,cook_dinner,78.77,3.61,0.3,63.23,4.45,98.6,0.21,0.78,34.52,0.21,4.6,0.35
5,2025-04-02 19:30:00,2025-04-02 20:15:00,dinner,77.24,3.67,0.5,59.95,3.9,98.7,0.21,1.02,34.49,0.18,4.6,0.35
5,2025-04-02 20:15:00,2025-04-02 21:30:00,relax,65.01,2.91,0.18,71.7,5.63,98.8,0.18,0.1,34.31,0.09,4.1,0.25
5,2025-04-02 21:30:00,2025-04-02 22:00:00,shower,72.71,4.99,0.3,65.12,5.0,98.3,0.23,0.38,34.77,0.19,4.3,0.3
